epoch,acc,loss,val_acc,val_loss
0,0.7272550921782375,0.5476997415378878,0.8246703,0.38902125236505314
1,0.895247332686712,0.2539340075799178,0.8851823,0.28934205456978596
2,0.9590688651794375,0.11067760255771295,0.9045772,0.2938346211719735
3,0.9831231813773036,0.04793723928267868,0.9022498,0.30068661243625167
4,0.9961202715809894,0.016595789486587284,0.905353,0.30968050775461364
5,0.9982541222114452,0.006944340091648028,0.9138867,0.3509897863892643
6,0.9990300678952473,0.0031295338611223053,0.9100078,0.38198292764052577
7,0.9998060135790494,0.0015507403013312684,0.90845615,0.4042829930828559
8,0.9998060135790494,0.0010231627207425268,0.905353,0.42820064553556003
9,1.0,0.0007334809847848822,0.905353,0.4471773202332348
