epoch,acc,loss,val_acc,val_loss
0,0.5431619788233686,2.70631139794099,0.6152056,0.9490222605371587
1,0.7441319108356214,0.5683543121375353,0.7408844,0.5516418696744577
2,0.8694471387118534,0.30521379223474593,0.8324282,0.39511972032285086
3,0.9225994180407372,0.19126189700630425,0.8052754,0.519166703738382
4,0.9387002909796315,0.15584473448040398,0.8355314,0.5662006262756301
5,0.9501454898272754,0.1214505536967724,0.86190844,0.4640390745330171
6,0.9856450048496606,0.03803354169867181,0.87742436,0.43750657805922977
7,0.9976721629485936,0.009667305386928745,0.8727696,0.49132438405157525
8,0.9992240543161979,0.005303724799568293,0.875097,0.4922484619105112
9,0.9998060135790494,0.0030225906408675083,0.87664855,0.492572404877727
